timestamp,context,reason,executed_trials,planned_trials,executed_tune_seeds,planned_tune_seeds
2026-07-03T16:09:35.553018,tuning_abc_embedded_budget,reduced_abc_embedded_tuning_gpu_budget,32,64,4,8
2026-07-04T14:29:03.855414,mackey/ABC-noaux-shuffled-history/seed4/MG_standard,teacher_forced_r2_below_threshold,0.8861857416534031,0.99
2026-07-04T14:29:07.148457,mackey/ABC-noaux-shuffled-history/seed4/MG_two_delay,teacher_forced_r2_below_threshold,0.9587045619372038,0.99
2026-07-04T14:29:21.218161,mackey/AB-Markov/seed4/MG_standard,teacher_forced_r2_below_threshold,0.975607520617325,0.99
2026-07-04T14:45:11.940580,mackey/ABC-Markov/seed4/MG_standard,teacher_forced_r2_below_threshold,0.9756079845578864,0.99
2026-07-04T14:47:00.506786,mackey/AB-noaux-kraus/seed5/MG_standard,teacher_forced_r2_below_threshold,0.9792449301089622,0.99
2026-07-04T14:47:11.078134,mackey/ABC-noaux-kraus/seed5/MG_standard,teacher_forced_r2_below_threshold,0.9645489336118136,0.99
2026-07-04T14:47:28.773464,mackey/ABC-noaux-tied/seed5/MG_two_delay,teacher_forced_r2_below_threshold,0.9418599700681867,0.99
2026-07-04T14:47:34.762751,mackey/ABC-noaux-hierarchical/seed5/MG_standard,teacher_forced_r2_below_threshold,0.9645489336118136,0.99
2026-07-04T14:47:44.159343,mackey/ABC-noaux-shuffled-history/seed5/MG_standard,teacher_forced_r2_below_threshold,0.8917791810561528,0.99
2026-07-04T14:47:47.481385,mackey/ABC-noaux-shuffled-history/seed5/MG_two_delay,teacher_forced_r2_below_threshold,0.9664841114343323,0.99
2026-07-04T14:48:01.338474,mackey/AB-Markov/seed5/MG_standard,teacher_forced_r2_below_threshold,0.9747001418701661,0.99
2026-07-04T15:26:40.192296,mackey/ABC-Markov/seed5/MG_standard,teacher_forced_r2_below_threshold,0.9746998177688457,0.99
2026-07-04T15:28:21.282103,mackey/AB-noaux-kraus/seed6/MG_standard,teacher_forced_r2_below_threshold,0.9772948492712343,0.99
2026-07-04T15:28:31.046046,mackey/ABC-noaux-kraus/seed6/MG_standard,teacher_forced_r2_below_threshold,0.9618744436478247,0.99
