family,metric,task,comparison,n_common,n_positional,n_changed_vs_positional,misaligned_seeds,inconclusive_lt_min,mean_diff_a_minus_b,ci95_lo,ci95_hi,cohen_dz,wins,losses,p_wilcoxon,p_wilcoxon_holm,ci_excludes_zero,significant,mean_a,mean_b,n_a,n_b,seeds_a_only,seeds_b_only,seeds_common
capacity,capacity,p1_0_10_30,ABC-noaux-kraus vs AB-noaux-kraus,20,20,False,0,False,0.33288536721893636,0.302480549528448,0.36182060524474763,4.890219407452446,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.33586422669517874,0.00297885947624238,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_10_30,ABC-noaux-tied vs ABC-noaux-hierarchical,20,20,False,0,False,-0.33420735835901255,-0.3627799424816013,-0.30412806867808084,-4.969726098184856,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.0016568683361661556,0.33586422669517874,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_10_30,ABC-noaux-kraus vs ABC-noaux-shuffled-history,20,20,False,0,False,0.33458857271593406,0.30436885388651563,0.3631456280128673,4.967877375447615,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.33586422669517874,0.001275653979244585,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_10_30,AB-embedded vs AB-Markov,20,20,False,0,False,-0.00032708816732886367,-0.0012284628156120525,0.0005249997026208647,-0.1631198535168528,10,10,0.7011814117431641,1.0,False,False,0.0012631714345455619,0.001590259601874426,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_10_30,ABC-embedded-hierarchical vs AB-embedded,20,20,False,0,False,-0.00013071751538636098,-0.0005955813502022532,0.0003554604313120282,-0.12292441140071575,10,10,0.7011814117431641,1.0,False,False,0.0011324539191592013,0.0012631714345455619,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_10_30,ABC-embedded-hierarchical vs ABC-embedded-tied,20,20,False,0,False,-0.0007544814087016743,-0.0024486956365311063,0.0004470729214175121,-0.20779107782148637,11,9,0.8408222198486328,1.0,False,False,0.0011324539191592013,0.0018869353278608756,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_10_30,ABC-embedded-hierarchical vs ABC-Markov,20,20,False,0,False,-0.00045760636459579913,-0.0015505403852984817,0.00042174250628512864,-0.20288311784053414,9,11,0.6476554870605469,1.0,False,False,0.0011324539191592013,0.001590060283755,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_10_30,ABC-embedded-hierarchical vs ABC-embedded-C-off,20,20,False,0,False,-3.288040948917072e-06,-0.0008185313209531806,0.000743371408366895,-0.001794359268036628,12,8,0.7561664581298828,1.0,False,False,0.0011324539191592013,0.0011357419601081185,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_10_30,ABC-embedded-hierarchical vs ABC-noaux-hierarchical,20,20,False,0,False,-0.3347317727760195,-0.36333397893438196,-0.3043806612525968,-4.984441608555468,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.0011324539191592013,0.33586422669517874,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_10_30,AB-embedded vs AB-noaux-kraus,20,20,False,0,False,-0.0017156880416968182,-0.0030956511071235193,-0.00042219509438002316,-0.5584005649436451,7,13,0.023950576782226562,1.0,True,False,0.0012631714345455619,0.00297885947624238,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_30,AB-noaux-kraus vs M0-noaux,20,20,False,0,False,0.06832539339030047,0.054570763548319495,0.08182921063290845,2.149177352271636,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.0691379310698033,0.0008125376795028356,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_30,ABC-noaux-kraus vs M0-noaux,20,20,False,0,False,0.6576506991519315,0.639963894981442,0.6741427765188731,16.64666568179161,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.6584632368314343,0.0008125376795028356,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_30,ABC-noaux-kraus vs AB-noaux-kraus,20,20,False,0,False,0.589325305761631,0.5735054746206442,0.606084063348097,15.566141846518326,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.6584632368314343,0.0691379310698033,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_30,ABC-noaux-tied vs ABC-noaux-hierarchical,20,20,False,0,False,-0.6576473744861085,-0.6742785397984765,-0.6399995541496746,-16.526663947916727,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.0008158623453257414,0.6584632368314343,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_30,ABC-noaux-kraus vs ABC-noaux-shuffled-history,20,20,False,0,False,0.6555916252183196,0.6383357232698715,0.6721896898370328,16.798003547818197,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.6584632368314343,0.002871611613114789,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_30,AB-embedded vs AB-Markov,20,20,False,0,False,-0.00027154991868946494,-0.0011781515186399898,0.0005075745949183561,-0.14140018055378567,10,10,0.8123550415039062,1.0,False,False,0.0010174441954750417,0.0012889941141645065,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_30,ABC-embedded-hierarchical vs AB-embedded,20,20,False,0,False,-3.721050820502794e-05,-0.0005635702407567831,0.00048341682431225216,-0.02946324583405452,9,11,0.8408222198486328,1.0,False,False,0.0009802336872700137,0.0010174441954750417,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_30,ABC-embedded-hierarchical vs ABC-embedded-tied,20,20,False,0,False,-7.529449384418586e-05,-0.000811553753157052,0.0006296884614215094,-0.043785216065835714,10,10,0.956329345703125,1.0,False,False,0.0009802336872700137,0.0010555281811141996,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_30,ABC-embedded-hierarchical vs ABC-Markov,20,20,False,0,False,-0.0003093893810557038,-0.001326908383120426,0.00045464678786055296,-0.14322782666906952,10,10,0.8983173370361328,1.0,False,False,0.0009802336872700137,0.0012896230683257172,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_30,ABC-embedded-hierarchical vs ABC-embedded-C-off,20,20,False,0,False,-0.0007108751242016623,-0.001689846930778902,0.00011554991088136105,-0.33640619621695894,9,11,0.3117942810058594,1.0,False,False,0.0009802336872700137,0.001691108811471676,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_30,ABC-embedded-hierarchical vs ABC-noaux-hierarchical,20,20,False,0,False,-0.6574830031441643,-0.6741322624584929,-0.6399174869755533,-16.52677917860124,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.0009802336872700137,0.6584632368314343,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_0_30,AB-embedded vs AB-noaux-kraus,20,20,False,0,False,-0.06812048687432827,-0.08172352504567328,-0.05428085542859483,-2.147277974571276,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.0010174441954750417,0.0691379310698033,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10,AB-noaux-kraus vs M0-noaux,20,20,False,0,False,0.6460018550573258,0.6180045787445695,0.6712441631726765,10.188335791529605,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.996399446504156,0.35039759144682997,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10,ABC-noaux-kraus vs M0-noaux,20,20,False,0,False,0.6461627949763116,0.6181191417478904,0.6717129961467885,10.138656753983279,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.9965603864231418,0.35039759144682997,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10,ABC-noaux-kraus vs AB-noaux-kraus,20,20,False,0,False,0.00016093991898590286,-0.00026017111262082755,0.0005441080091591698,0.17430197161856958,11,9,0.2942523956298828,1.0,False,False,0.9965603864231418,0.996399446504156,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10,ABC-noaux-tied vs ABC-noaux-hierarchical,20,20,False,0,False,-0.4626267037755921,-0.4840385244512452,-0.4382205007282979,-8.524566502844383,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.5339336826475496,0.9965603864231418,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10,ABC-noaux-kraus vs ABC-noaux-shuffled-history,20,20,False,0,False,0.994701058888308,0.993457094619801,0.995717381009751,376.35274039175977,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.9965603864231418,0.0018593275348338118,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10,AB-embedded vs AB-Markov,20,20,False,0,False,0.7172369830238187,0.699435403767101,0.7361426912692945,16.122981362783072,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.7182505845290764,0.0010136015052577584,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10,ABC-embedded-hierarchical vs AB-embedded,20,20,False,0,False,-0.24107560204657755,-0.261086920567786,-0.22048604895963558,-5.088796996652547,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.47717498248249895,0.7182505845290764,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10,ABC-embedded-hierarchical vs ABC-embedded-tied,20,20,False,0,False,-0.27940884966685703,-0.3020348681632994,-0.2580519633968836,-5.4296371985866925,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.47717498248249895,0.7565838321493559,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10,ABC-embedded-hierarchical vs ABC-Markov,20,20,False,0,False,0.4761614968743679,0.45518969319095154,0.4995575727981099,9.028072901287363,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.47717498248249895,0.0010134856081309913,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10,ABC-embedded-hierarchical vs ABC-embedded-C-off,20,20,False,0,False,0.46296653043679853,0.44028042131407424,0.48765409129540643,8.13134285189066,20,0,1.9073486328125e-06,0.0003643035888671875,True,True,0.47717498248249895,0.014208452045700318,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10,ABC-embedded-hierarchical vs ABC-noaux-hierarchical,20,20,False,0,False,-0.5193854039406428,-0.5401856859499795,-0.4960757168402832,-9.920928014862172,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.47717498248249895,0.9965603864231418,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
capacity,capacity,p1_10,AB-embedded vs AB-noaux-kraus,20,20,False,0,False,-0.27814886197507943,-0.2959890616853739,-0.25954548597054067,-6.308091862022343,0,20,1.9073486328125e-06,0.0003643035888671875,True,True,0.7182505845290764,0.996399446504156,20,20,-,-,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19"
